103,0,4050,0,30,30000,50000,-100,90, Suficiente
104,0,4050,0,30,0,0,-100,90, Suficiente
105,0,5070,0,30,30000,50000,-100,90, Mucho
106,0,5070,0,30,20000,50000,-100,70, Suficiente
107,0,5060,0,30,70000,90000,-100,80, Suficiente
108,0,5070,0,30,30000,50000,-100,90, Mucho
109,0,80100,0,30,30000,50000,-100,90, Suficiente
110,0,4050,0,30,30000,50000,-100,90, Mucho
111,0,8090,0,30,30000,50000,-100,90, Mucho
112,0,5060,0,30,70000,100000,-100,80, Mucho
113,0,60100,0,30,30000,50000,-100,90, Suficiente
114,0,4050,0,30,2500,5000,-100,60, Suficiente
115,0,4050,0,30,15000,30000,-100,90, Suficiente
116,0,6090,0,30,180000,180000,-100,90, Suficiente
117,0,80100,0,30,30000,50000,-100,80, Suficiente
118,0,5060,0,30,500,3000,-100,70, Suficiente
119,0,80100,0,30,30000,50000,-100,80, Suficiente
120,0,90120,0,30,15000,30000,-100,90, Suficiente
121,0,4050,0,30,0,250,-100,80, Suficiente
122,0,80100,0,30,30000,50000,-100,80, Suficiente
123,0,4060,0,30,150000,325000,-100,90, Mucho
124,0,5060,0,30,500,3000,-100,70, Suficiente
175,0,4050,0,30,-1,-1,-100,90, Suficiente
125,0,6080,0,30,100,500,-100,90, Suficiente
126,0,4050,0,30,-1,-1,-100,90, Suficiente
127,0,0,0,30,15000,30000,-100,90, Suficiente
128,0,4060,0,30,4000,6000,-100,90, Suficiente
129,0,80100,0,30,15000,30000,-100,90, Mucho
130,0,0,0,30,50000,100000,-100,80, Suficiente
131,0,4050,0,30,100000,200000,-100,90, Suficiente
132,0,80100,0,30,0,0,-100,85, Suficiente
133,0,90120,0,30,5000,15000,-100,90, Suficiente
134,0,6080,0,30,50000,100000,-100,100, Suficiente
135,0,4060,0,30,40000,50000,-100,90, Mucho
136,0,80100,0,30,300000,425000,-100,90, Suficiente
137,0,6070,0,30,50000,100000,-100,100, Mucho
138,0,100120,0,30,0,300,-100,90, Suficiente
139,0,100120,0,30,0,1000,-100,80, Mucho
140,0,90120,0,30,5000,15000,-100,90, Suficiente
141,0,6070,0,30,1000,2000,-100,100, Suficiente
142,0,80100,0,30,30000,50000,-100,90, Suficiente
143,0,4050,0,30,-1,-1,-100,90, Suficiente
144,0,4060,0,30,10000,30000,-100,100, Suficiente
145,0,4060,0,30,1000,2000,-100,90, Suficiente
146,0,4060,0,30,100,500,-100,90, Mucho
147,0,4050,0,30,-1,-1,-100,90, Suficiente
148,0,90100,0,30,30000,50000,-100,100, Suficiente
149,0,80100,0,30,700000,1032310,-100,90, Suficiente
150,0,100140,0,30,75000,140000,-100,90, Suficiente
151,0,4050,0,30,-1,-1,-100,85, Suficiente
152,0,4050,0,30,-1,-1,-100,90, Suficiente
153,0,4050,0,30,-1,-1,-100,90, Suficiente
154,0,0,0,30,30000,50000,-100,100, Suficiente
155,0,2025,0,30,50000,100000,-100,90, Mucho
156,0,6090,0,30,125000,325000,-100,90, Suficiente
157,0,6090,0,30,125000,325000,-100,90, Suficiente
158,0,6090,0,30,125000,325000,-100,90, Suficiente
159,0,6090,0,30,125000,325000,-100,90, Suficiente
160,0,4050,0,30,30000,50000,-100,90, Suficiente
161,0,5060,0,30,5000,30000,-100,90, Suficiente
162,0,4060,0,30,1300,2500,-100,90, Suficiente
163,0,4050,0,30,0,0,-100,70, Suficiente
164,0,4050,0,30,500,1000,-100,70, Mucho
165,0,6080,0,30,2500,8000,-100,90, Suficiente
166,0,8090,0,30,30000,50000,-100,90, Mucho
167,0,0,0,30,50000,100000,-100,90, Mucho
168,0,90100,0,30,2500,3500,-100,70, Suficiente
169,0,5060,0,30,1000,1500,-100,90, Suficiente
170,0,4050,0,30,15000,30000,-100,90, Suficiente
171,0,6080,0,30,15000,30000,-100,120, Mucho
172,0,6080,0,30,100,500,-100,90, Suficiente
173,0,8090,0,30,30000,50000,-100,110, Alto
174,0,4050,0,30,2500,5000,-100,90, Suficiente
176,0,4050,0,30,1,1000,-100,70, Suficiente
177,0,6070,0,30,1000,3000,-100,90, Suficiente
178,0,80100,0,30,30000,50000,-100,90, Suficiente
179,0,0,0,30,0,0,-100,60, Suficiente
180,0,55,0,45,800000,800000,-100,90120, Abundante
181,0,6075,0,40,800000,800000,-100,90120, Suficiente
182,0,6070,0,30,100000,350000,-100,90, Suficiente
183,0,5060,0,30,250000,300000,-100,90, Suficiente
184,0,6070,0,30,250000,300000,-100,90, Suficiente
185,0,7090,0,30,150000,325000,-100,90, Suficiente
186,0,6090,0,30,150000,325000,-100,90, Suficiente
187,0,80100,0,30,300000,425000,-100,90, Suficiente
188,0,6075,0,30,300000,400000,-100,100, Suficiente
189,0,80100,0,30,80000,577000,-100,110, Suficiente
190,0,70,0,30,150000,325000,-100,90, Suficiente
191,0,6080,0,30,300000,350000,-100,110, Muy Bien
192,0,4050,0,30,150000,325000,-100,100, Suficiente
193,0,4050,0,30,150000,325000,-100,90, Suficiente
194,0,4050,0,30,150000,325000,-100,90, Suficiente
195,0,6080,0,30,350000,400000,-100,120, Muy bueno
196,0,4050,0,30,150000,325000,-100,70, Suficiente
197,0,70,0,30,150000,325000,-100,90, Suficiente
198,0,6070,0,30,200000,300000,-100,90, Suficiente
199,0,5060,0,30,150000,325000,-100,90, Suficiente
200,0,0,0,30,30000,30000,-100,90, Suficiente
201,0,8090,0,30,150000,325000,-100,100, Muy Bien
202,0,7090,0,30,500000,577000,-100,100, Más o menos
203,0,4050,0,30,150000,300000,-100,90, Suficiente
204,0,6070,0,30,200000,300000,-100,90, Suficiente
205,0,8090,0,30,1000,2000,-100,70, Suficiente
206,0,70,0,30,500,500,-100,90, Suficiente
207,0,90,0,30,700,700,-100,90, Suficiente
208,0,5070,0,30,10000,30000,-100,90, Suficiente
209,0,6070,0,30,5000,30000,-100,70, Muy Bien
210,0,4050,0,30,5000,10000,-100,90, Suficiente
211,0,60,0,30,5000,30000,-100,90, Suficiente
212,0,4050,0,30,5000,30000,-100,60, Suficiente
213,0,4050,0,30,1257468,1257468,-100,90, Suficiente
214,0,5060,0,30,2500,8000,-100,70, Suficiente
215,0,4050,0,30,4000,8000,-100,70, Suficiente
216,0,4050,0,30,4000,8000,-100,90, Suficiente
217,0,4050,0,30,2500,8000,-100,70, Suficiente
218,0,4050,0,30,2500,8000,-100,90, Suficiente
219,0,5060,0,30,2500,8000,-100,70, Suficiente
220,0,4050,0,30,2500,8000,-100,90, Suficiente
221,0,5060,0,30,2500,8000,-100,70, Suficiente
222,0,4050,0,30,2500,8000,-100,70, Suficiente
223,0,4060,0,30,100000,200000,-100,95, Suficiente
224,0,4060,0,30,150000,325000,-100,90, Mucho
225,0,70,0,30,1000,3500,-100,80, Suficiente
226,0,4050,0,30,-1,-1,-100,90, Suficiente
227,0,4050,0,30,700000,800000,-100,90, Suficiente
228,0,4050,0,30,700000,800000,-100,90, Suficiente
229,0,4050,0,30,0,0,-100,90, Suficiente
230,0,6075,0,30,1000,3000,-100,100, Suficiente
231,0,4050,0,30,1000,3500,-100,90, Suficiente
232,0,4050,0,30,-1,-1,-100,65, Suficiente
233,0,4050,0,30,-1,-1,-100,90, Suficiente
234,0,4050,0,30,-1,-1,-100,90, Suficiente
235,0,4050,0,30,10000,10000,-100,90, Suficiente
236,0,80100,0,30,125000,325000,-100,90, Suficiente
